version,seconds,cpu,processes,mem_used_mb,memused_percent
v1,7373.177,3.44,49,2964.26,0.02
v1,7373.761,3.46,49,2969.74,0.02
v1,7374.345,3.4,49,3133.9,0.02
v1,7374.929,3.46,49,3139.43,0.02
v1,7375.513,3.04,49,2796.97,0.02
v1,7376.097,3.5,49,2965.28,0.02
v1,7376.681,3.8,49,3135.53,0.02
v1,7377.265,3.54,49,2963.3,0.02
v1,7377.864,3.6,49,2789.32,0.02
v1,7378.465,3.62,49,3122.69,0.02
v1,7379.049,3.82,49,3127.86,0.02
v1,7379.625,3.52,49,2990.36,0.02
v1,7380.209,3.7,49,3133.85,0.02
v1,7380.797,3.82,49,2957.53,0.02
v1,7381.372,4.24,49,3133.01,0.02
v1,7381.973,3.4,49,2962.11,0.02
v1,7382.573,3.64,49,3126.58,0.02
v1,7383.173,3.56,49,3130.04,0.02
v1,7383.774,4.12,49,3132.95,0.02
v1,7384.373,4.02,49,2982.17,0.02
v1,7384.973,3.58,49,2625.06,0.02
v1,7385.573,3.72,49,2966.91,0.02
v1,7386.172,3.92,49,3134.61,0.02
v1,7386.769,3.68,49,3131.01,0.02
v1,7387.368,3.66,49,3133.03,0.02
v1,7387.969,3.72,49,2965.89,0.02
v1,7388.569,3.92,49,3131.87,0.02
v1,7389.172,3.9,49,3143.39,0.02
v1,7389.773,3.34,46,2791.08,0.02
v1,7390.375,3.72,49,2956.82,0.02
v1,7390.957,3.46,49,3134.83,0.02
v1,7391.544,3.26,49,3133.76,0.02
v1,7392.143,3.64,49,3142.63,0.02
v1,7392.733,3.4,49,2966.29,0.02
v1,7393.333,3.06,49,3132.58,0.02
v1,7393.929,2.84,49,2970.18,0.02
v1,7394.528,3.38,49,2963.49,0.02
v1,7395.128,3.24,49,3139.46,0.02
v1,7395.716,3.08,49,2965.05,0.02
v1,7396.289,4.68,49,3135.34,0.02
v1,7396.891,3.4,46,2964.6,0.02
v1,7397.476,3.18,49,2956.07,0.02
v1,7398.076,3.14,49,2955.13,0.02
v1,7398.676,3.04,49,3125.25,0.02
v1,7399.277,3.76,49,3133.38,0.02
v1,7399.877,3.7,49,3135.16,0.02
v1,7400.477,3.84,49,3125.65,0.02
v1,7401.077,2.92,49,2963.96,0.02
v1,7401.677,3.34,49,3133.45,0.02
v1,7402.277,4.08,49,3136.36,0.02
v1,7402.877,3.82,49,3138.43,0.02
v1,7403.477,3.96,49,3146.28,0.02
v1,7404.081,4.24,49,2805.12,0.02
v1,7404.683,3.82,49,3131.91,0.02
v1,7405.281,2.9,49,3132.88,0.02
v1,7405.88,2.9,49,2964.62,0.02
v1,7406.473,2.94,49,3137.6,0.02
v1,7407.074,3.22,49,2971.02,0.02
v1,7407.673,2.92,49,2794.88,0.02
v1,7408.273,3.06,49,3132.74,0.02
v1,7408.849,2.74,49,3129.82,0.02
v1,7409.434,2.98,49,3132.33,0.02
v1,7410.017,2.78,49,2987.38,0.02
v1,7410.602,2.82,49,3135.42,0.02
v1,7411.189,2.88,46,2961.69,0.02
v1,7411.774,2.86,49,2964.08,0.02
v1,7412.373,3.28,49,3134.41,0.02
v1,7412.974,3.24,49,3136.18,0.02
v1,7413.573,2.76,49,2973.49,0.02
v1,7414.149,2.78,49,2963.32,0.02
v1,7414.733,2.92,47,2969.53,0.02
v1,7415.317,3.0,49,3138.97,0.02
v1,7415.901,3.26,49,3140.58,0.02
v1,7416.485,2.6,49,2968.04,0.02
v1,7417.085,2.96,49,2980.87,0.02
v1,7417.685,3.26,49,3143.4,0.02
v1,7418.281,3.24,49,3145.15,0.02
v1,7418.88,2.66,49,2797.24,0.02
v1,7419.479,3.16,48,2966.21,0.02
v1,7420.08,3.06,49,2959.97,0.02
v1,7420.681,3.02,49,2959.95,0.02
v1,7421.279,2.88,47,2958.36,0.02
v1,7421.862,3.16,49,2964.01,0.02
v1,7422.446,4.0,49,3120.58,0.02
v1,7423.029,3.6,49,2956.42,0.02
v1,7423.613,3.88,49,3132.92,0.02
v1,7424.192,3.6,49,2789.65,0.02
v1,7424.789,3.5,49,2954.87,0.02
v1,7425.388,3.34,49,3124.25,0.02
v1,7425.986,3.4,49,2963.4,0.02
v1,7426.585,3.04,49,2952.94,0.02
v1,7427.185,3.36,49,3128.55,0.02
v1,7427.784,3.92,49,2966.7,0.02
v1,7428.385,3.76,49,3132.28,0.02
v1,7428.985,4.44,49,2981.73,0.02
v1,7429.588,4.74,49,3141.26,0.02
v1,7430.188,4.44,49,3134.69,0.02
v1,7430.776,2.96,49,2968.14,0.02
v1,7431.361,2.86,49,3133.49,0.02
v1,7431.957,3.52,49,2963.85,0.02
v1,7432.548,3.76,47,2973.89,0.02
v1,7433.133,3.06,49,2807.23,0.02
v1,7433.716,2.92,49,2638.32,0.02
v1,7434.316,4.26,49,2803.79,0.02
v1,7434.9,4.32,49,2973.02,0.02
v1,7435.485,3.92,49,3126.48,0.02
v1,7436.057,3.56,49,3132.59,0.02
v1,7436.652,3.0,49,3139.06,0.02
v1,7437.25,3.04,49,3139.6,0.02
v1,7437.837,3.3,49,3147.78,0.02
v1,7438.409,3.28,49,2979.15,0.02
v1,7438.993,3.68,49,3144.38,0.02
v1,7439.577,2.72,49,2970.44,0.02
v1,7440.162,2.68,49,2957.24,0.02
v1,7440.745,2.92,49,2964.17,0.02
v1,7441.329,2.82,49,2956.51,0.02
v1,7441.929,3.48,49,3131.19,0.02
v1,7442.513,3.34,49,3130.67,0.02
v1,7443.097,3.48,49,2951.6,0.02
v1,7443.681,3.14,49,2959.59,0.02
v1,7444.281,3.88,49,3136.78,0.02
v1,7444.874,3.36,45,2792.46,0.02
v1,7445.457,2.92,49,2964.38,0.02
v1,7446.041,3.14,49,3142.26,0.02
v1,7446.625,3.16,49,3130.59,0.02
v1,7447.208,3.2,49,3134.0,0.02
v1,7447.798,3.6,49,3144.54,0.02
v1,7448.384,3.38,46,2973.17,0.02
v1,7448.96,3.74,49,3147.69,0.02
v1,7449.545,3.08,49,2795.58,0.02
v1,7450.145,3.18,49,3144.95,0.02
v1,7450.74,3.06,49,2969.28,0.02
v1,7451.341,3.1,49,3130.15,0.02
v1,7451.925,3.28,49,3135.91,0.02
v1,7452.517,3.58,49,3129.07,0.02
v1,7453.101,3.2,49,3137.62,0.02
v1,7453.673,2.88,49,3141.38,0.02
v1,7454.25,3.16,49,2970.42,0.02
v1,7454.833,3.08,49,3130.6,0.02
v1,7455.434,2.86,49,2971.26,0.02
v1,7456.033,2.94,46,2624.69,0.02
v1,7456.633,3.64,49,2956.66,0.02
v1,7457.233,2.88,49,3126.19,0.02
v1,7457.813,3.94,49,3133.67,0.02
v1,7458.397,4.14,49,2960.04,0.02
v1,7458.998,3.66,49,3123.89,0.02
v1,7459.582,3.06,46,2954.38,0.02
v1,7460.16,3.2,49,2953.52,0.02
v1,7460.744,3.08,49,2969.86,0.02
v1,7461.329,3.3,49,2951.66,0.02
v1,7461.913,2.72,49,2953.38,0.02
v1,7462.513,3.52,49,2960.63,0.02
v1,7463.098,4.24,49,3129.23,0.02
v1,7463.685,2.88,49,3120.0,0.02
v1,7464.258,2.62,49,2954.26,0.02
v1,7464.845,2.72,49,2956.3,0.02
v1,7465.429,2.96,49,3124.73,0.02
v1,7466.037,3.3,49,2970.8,0.02
v1,7466.621,3.0,49,2954.72,0.02
v1,7467.213,3.08,49,3130.77,0.02
v1,7467.797,3.38,49,3134.11,0.02
v1,7468.399,3.46,49,3147.2,0.02
v1,7468.999,3.84,49,2979.69,0.02
v1,7469.599,4.02,46,2797.28,0.02
v1,7470.201,3.9,49,3129.16,0.02
v1,7470.801,3.18,49,2966.27,0.02
v1,7471.401,2.94,49,3128.39,0.02
v1,7471.984,2.62,49,2793.75,0.02
v1,7472.569,3.14,49,3132.84,0.02
v1,7473.165,3.16,49,2965.76,0.02
v1,7473.761,3.26,49,3126.89,0.02
v1,7474.357,2.52,49,3131.88,0.02
v1,7474.942,3.34,49,3139.66,0.02
v1,7475.526,3.54,46,2636.76,0.02
v1,7476.117,3.08,49,3122.23,0.02
v1,7476.7,2.86,48,2958.61,0.02
v1,7477.277,2.94,49,2960.38,0.02
v1,7477.885,3.36,49,3135.98,0.02
v1,7478.481,3.5,49,2797.73,0.02
v1,7479.077,3.28,49,3137.63,0.02
v1,7479.674,3.26,49,3134.22,0.02
v1,7480.269,3.4,49,2964.58,0.02
v1,7480.845,3.44,49,2984.33,0.02
v1,7481.44,3.56,49,3148.16,0.02
v1,7482.04,3.48,49,3143.1,0.02
v1,7482.637,4.16,49,3144.58,0.02
v1,7483.225,2.98,49,2979.53,0.02
v1,7483.825,4.06,49,3151.13,0.02
v1,7484.425,3.46,49,2977.79,0.02
v1,7485.025,3.6,49,3153.92,0.02
v1,7485.625,2.84,49,2801.85,0.02
v1,7486.227,2.82,49,2972.41,0.02
v1,7486.828,2.88,49,2967.58,0.02
v1,7487.429,2.8,49,3137.9,0.02
v1,7488.03,3.34,49,3143.5,0.02
v1,7488.628,3.24,46,2634.4,0.02
v1,7489.231,3.38,49,3136.08,0.02
v1,7489.831,2.7,49,3139.45,0.02
v1,7490.435,2.9,49,2967.9,0.02
v1,7491.035,3.2,49,2966.1,0.02
v1,7491.637,2.9,49,3131.85,0.02
v1,7492.236,2.54,49,2793.52,0.02
v1,7492.835,3.02,49,3136.96,0.02
v1,7493.437,3.78,49,3133.49,0.02
v1,7494.038,3.08,49,3137.18,0.02
v1,7494.639,2.8,49,2964.85,0.02
v1,7495.24,2.94,49,3130.91,0.02
v1,7495.84,2.86,49,3133.36,0.02
v1,7496.424,3.0,49,2967.17,0.02
v1,7497.024,2.8,49,2967.35,0.02
v1,7497.624,4.18,49,2963.28,0.02
v1,7498.224,3.58,49,3128.14,0.02
v1,7498.824,3.18,49,2964.03,0.02
v1,7499.427,3.26,49,3135.0,0.02
v1,7500.028,2.86,49,2618.67,0.02
v1,7500.628,3.04,49,3132.45,0.02
v1,7501.229,3.3,49,3140.06,0.02
v1,7501.829,3.2,49,3129.71,0.02
v1,7502.429,2.58,49,2964.89,0.02
v1,7503.029,3.04,49,3134.0,0.02
v1,7503.629,2.86,49,2968.12,0.02
v1,7504.213,2.7,49,2957.68,0.02
v1,7504.799,2.94,49,3142.43,0.02
v1,7505.399,3.08,49,3136.54,0.02
v1,7506.001,3.16,49,3133.64,0.02
v1,7506.58,3.04,49,2801.93,0.02
v1,7507.184,2.98,49,2960.92,0.02
v1,7507.785,3.38,47,2965.25,0.02
v1,7508.385,3.06,49,3134.59,0.02
v1,7508.985,2.72,49,2965.37,0.02
v1,7509.581,3.08,49,3130.91,0.02
v1,7510.181,3.28,49,2799.9,0.02
v1,7510.782,4.12,49,3140.04,0.02
v1,7511.384,3.54,49,2799.93,0.02
v1,7511.985,3.78,49,2953.27,0.02
v1,7512.585,3.46,49,2964.38,0.02
v1,7513.186,3.78,49,3125.28,0.02
v1,7513.787,2.7,49,2796.66,0.02
v1,7514.389,3.08,49,3128.82,0.02
v1,7514.99,3.0,49,3147.06,0.02
v1,7515.592,2.76,49,3128.14,0.02
v1,7516.193,2.76,49,3129.43,0.02
v1,7516.793,2.96,49,3135.39,0.02
v1,7517.392,3.18,48,2969.88,0.02
v1,7517.992,2.98,49,2959.81,0.02
v1,7518.593,3.2,49,3137.91,0.02
v1,7519.192,3.14,49,2799.24,0.02
v1,7519.791,2.76,49,2966.2,0.02
v1,7520.392,2.74,49,2791.35,0.02
v1,7520.992,2.8,49,3130.71,0.02
v1,7521.592,3.22,49,3142.1,0.02
v1,7522.192,3.24,49,3128.74,0.02
v1,7522.792,3.1,49,3139.15,0.02
v1,7523.392,3.02,49,3139.56,0.02
v1,7523.993,3.44,49,3140.23,0.02
v1,7524.593,2.6,46,2796.27,0.02
v1,7525.193,2.88,46,2965.05,0.02
v1,7525.799,2.74,49,2795.28,0.02
v1,7526.4,4.02,49,3144.92,0.02
v1,7527.0,3.36,49,3141.58,0.02
v1,7527.601,3.78,49,2973.63,0.02
v1,7528.199,4.5,49,3157.76,0.02
v1,7528.799,4.08,49,3135.97,0.02
v1,7529.401,4.5,49,3143.26,0.02
v1,7530.003,3.9,49,2979.86,0.02
v1,7530.604,4.92,49,3130.33,0.02
v1,7531.205,4.04,49,2798.76,0.02
v1,7531.805,3.62,49,2969.58,0.02
v1,7532.404,3.66,49,3130.99,0.02
v1,7533.005,3.82,49,3146.47,0.02
v1,7533.608,4.34,49,3145.66,0.02
v1,7534.209,3.8,49,3141.55,0.02
v1,7534.81,3.44,49,3136.45,0.02
v1,7535.409,3.5,49,3140.98,0.02
v1,7536.011,3.38,49,2979.41,0.02
v1,7536.609,3.1,47,2984.98,0.02
v1,7537.189,3.48,49,3150.66,0.02
v1,7537.789,3.18,49,2807.65,0.02
v1,7538.388,2.64,49,2960.71,0.02
v1,7538.988,2.48,49,2797.47,0.02
v1,7539.586,2.72,49,3130.44,0.02
v1,7540.16,3.16,49,3127.21,0.02
v1,7540.759,3.0,49,3127.46,0.02
v1,7541.361,2.84,49,2955.58,0.02
v1,7541.96,2.64,49,2789.17,0.02
v1,7542.56,3.14,49,3132.32,0.02
v1,7543.161,3.42,49,3124.72,0.02
v1,7543.76,3.0,49,3137.63,0.02
v1,7544.359,2.9,49,2972.82,0.02
v1,7544.957,3.44,49,2978.94,0.02
v1,7545.556,2.96,49,3133.18,0.02
v1,7546.156,3.1,49,2971.48,0.02
v1,7546.752,3.54,49,3134.19,0.02
v1,7547.352,3.22,49,3142.76,0.02
v1,7547.952,2.98,49,2978.87,0.02
v1,7548.552,3.24,49,3147.65,0.02
v1,7549.154,2.94,49,2980.53,0.02
v1,7549.754,3.66,49,3148.86,0.02
v1,7550.353,3.34,49,2986.62,0.02
v1,7550.955,3.14,49,2970.81,0.02
v1,7551.529,3.16,49,3154.01,0.02
v1,7552.129,2.76,49,2981.86,0.02
v1,7552.729,3.52,49,3157.79,0.02
v1,7553.331,3.48,49,3139.96,0.02
v1,7553.932,3.54,49,2979.07,0.02
v1,7554.533,3.18,49,3145.78,0.02
v1,7555.134,3.2,49,3150.69,0.02
v1,7555.737,3.7,49,3151.72,0.02
v1,7556.338,2.72,49,2822.58,0.02
v1,7556.938,3.52,46,2982.81,0.02
v1,7557.541,3.4,47,2983.76,0.02
v1,7558.141,3.1,49,3157.02,0.02
v1,7558.74,2.98,49,3161.31,0.02
v1,7559.339,3.2,49,2992.01,0.02
v1,7559.942,3.0,49,3148.43,0.02
v1,7560.543,2.68,49,2809.04,0.02
v1,7561.144,2.82,49,3156.04,0.02
v1,7561.744,2.92,49,2977.75,0.02
v1,7562.345,2.66,46,2802.82,0.02
v1,7562.945,3.02,49,3168.43,0.02
v1,7563.545,2.8,49,2974.58,0.02
v1,7564.146,3.3,49,3146.8,0.02
v1,7564.745,3.34,49,2978.89,0.02
v1,7565.345,2.64,49,2963.94,0.02
v1,7565.946,2.34,49,2973.83,0.02
v1,7566.548,3.3,49,3170.49,0.02
v1,7567.149,3.02,49,2970.79,0.02
v1,7567.751,3.12,49,3146.01,0.02
v1,7568.351,3.58,49,2968.87,0.02
v1,7568.952,2.4,48,2794.63,0.02
v1,7569.552,2.64,49,2789.27,0.02
v1,7570.151,3.0,49,3134.44,0.02
v1,7570.752,3.16,49,3134.46,0.02
v1,7571.353,2.34,46,2627.21,0.02
v1,7571.929,2.82,49,2795.05,0.02
v1,7572.514,3.18,49,3130.38,0.02
v1,7573.099,3.54,49,3129.55,0.02
v1,7573.683,3.5,49,3134.9,0.02
v1,7574.285,3.38,49,3133.58,0.02
v1,7574.886,3.6,49,3135.94,0.02
v1,7575.489,3.88,49,3139.26,0.02
v1,7576.091,3.82,49,3143.85,0.02
v1,7576.689,4.18,49,2971.82,0.02
v1,7577.289,3.38,49,2967.43,0.02
v1,7577.889,3.68,49,2984.27,0.02
v1,7578.49,3.58,49,2972.35,0.02
v1,7579.09,3.26,49,3150.53,0.02
v1,7579.69,3.5,49,2979.07,0.02
v1,7580.288,3.28,49,3138.69,0.02
v1,7580.888,3.74,49,3147.78,0.02
v1,7581.487,3.12,49,3146.64,0.02
v1,7582.087,2.52,49,2809.2,0.02
v1,7582.685,2.84,49,2804.94,0.02
v1,7583.286,3.02,49,3148.96,0.02
v1,7583.887,3.82,49,3153.53,0.02
v1,7584.488,3.62,49,2999.47,0.02
v1,7585.089,3.36,49,3148.46,0.02
v1,7585.689,3.16,49,3146.58,0.02
v1,7586.273,2.42,49,2634.87,0.02
v1,7586.874,3.18,49,2802.59,0.02
v1,7587.475,4.04,49,3147.76,0.02
v1,7588.061,3.96,49,3146.63,0.02
v1,7588.669,3.58,49,3163.68,0.02
v1,7589.265,2.76,47,2798.5,0.02
v1,7589.864,2.8,48,2967.45,0.02
v1,7590.461,2.96,49,2818.43,0.02
v1,7591.06,2.8,49,3128.95,0.02
v1,7591.657,3.46,49,3133.44,0.02
v1,7592.253,2.94,49,2958.15,0.02
v1,7592.849,2.96,49,3129.92,0.02
v1,7593.432,2.92,49,3133.46,0.02
v1,7594.033,3.18,46,2976.34,0.02
v1,7594.634,3.58,49,3137.45,0.02
v1,7595.234,3.08,49,2964.8,0.02
v1,7595.833,3.32,49,2965.01,0.02
v1,7596.432,2.84,48,2618.09,0.02
v1,7597.033,3.2,49,3120.76,0.02
v1,7597.633,3.18,49,3116.45,0.02
v1,7598.234,3.46,49,3121.57,0.02
v1,7598.833,3.68,49,2962.24,0.02
v1,7599.432,3.52,49,3138.35,0.02
v1,7600.033,4.2,49,2971.29,0.02
v1,7600.633,3.8,49,2979.13,0.02
v1,7601.225,3.58,49,3134.85,0.02
v1,7601.826,2.88,49,3133.15,0.02
v1,7602.425,2.96,49,3138.0,0.02
v1,7603.025,2.86,49,3135.02,0.02
v1,7603.625,2.94,49,3128.82,0.02
v1,7604.224,2.76,49,2792.96,0.02
v1,7604.823,2.86,49,2958.5,0.02
v1,7605.421,2.92,49,2963.25,0.02
v1,7606.021,3.18,49,2962.42,0.02
v1,7606.6,3.3,49,3124.15,0.02
v1,7607.197,3.0,49,2790.54,0.02
v1,7607.796,3.5,49,3126.88,0.02
v1,7608.395,3.48,49,3132.36,0.02
v1,7608.996,3.56,49,3130.26,0.02
v1,7609.597,3.06,49,2961.36,0.02
v1,7610.198,3.16,49,3127.9,0.02
v1,7610.797,3.42,49,2973.97,0.02
v1,7611.398,2.6,46,2625.57,0.02
v1,7611.997,3.38,49,3127.18,0.02
v1,7612.598,3.22,49,3127.31,0.02
v1,7613.199,2.92,49,3125.83,0.02
v1,7613.8,3.02,49,2961.35,0.02
v1,7614.401,2.84,49,3126.52,0.02
v1,7614.985,2.74,49,2956.85,0.02
v1,7615.585,2.82,46,2793.04,0.02
v1,7616.17,2.46,49,2451.71,0.02
v1,7616.769,3.06,49,2798.67,0.02
v1,7617.371,3.12,49,2957.94,0.02
v1,7617.969,3.48,49,3125.33,0.02
v1,7618.579,2.74,49,3125.07,0.02
v1,7619.176,3.2,49,3133.55,0.02
v1,7619.773,3.2,49,3135.01,0.02
v1,7620.369,2.98,49,3138.61,0.02
v1,7620.968,3.06,49,2967.44,0.02
v1,7621.565,3.16,49,3128.99,0.02
v1,7622.164,2.82,48,2795.13,0.02
v1,7622.764,2.84,49,2964.04,0.02
v1,7623.36,3.38,49,3132.62,0.02
v1,7623.946,3.32,49,3132.63,0.02
v1,7624.546,2.86,49,3139.08,0.02
v1,7625.149,3.6,49,3134.57,0.02
v1,7625.749,2.72,47,2796.28,0.02
v1,7626.348,3.28,49,2958.64,0.02
v1,7626.932,3.36,49,2961.67,0.02
v1,7627.53,3.24,49,2796.46,0.02
v1,7628.129,2.82,49,2953.25,0.02
v1,7628.728,2.94,49,2953.65,0.02
v1,7629.325,2.78,49,3124.33,0.02
v1,7629.925,2.64,49,2957.99,0.02
v1,7630.526,2.82,48,2955.04,0.02
v1,7631.125,3.44,49,3132.75,0.02
v1,7631.726,2.9,49,2958.59,0.02
v1,7632.325,3.52,49,3142.66,0.02
v1,7632.929,3.26,49,3138.49,0.02
v1,7633.53,2.68,49,2631.8,0.02
v1,7634.13,2.72,49,2973.66,0.02
v1,7634.729,2.76,49,3141.2,0.02
v1,7635.329,2.94,49,2973.38,0.02
v1,7635.93,2.82,49,3138.31,0.02
v1,7636.529,2.78,49,3144.39,0.02
v1,7637.13,3.0,49,3135.04,0.02
v1,7637.73,3.06,49,3132.17,0.02
v1,7638.329,2.98,49,2964.34,0.02
v1,7638.929,2.56,49,3133.8,0.02
v1,7639.514,3.1,49,3140.46,0.02
v1,7640.115,2.96,49,3139.03,0.02
v1,7640.718,3.56,49,2984.73,0.02
v1,7641.32,3.82,49,3139.69,0.02
v1,7641.922,2.34,49,2299.67,0.02
v1,7642.521,2.74,49,2966.84,0.02
v1,7643.121,2.86,49,3137.14,0.02
v1,7643.724,3.06,49,3142.13,0.02
v1,7644.324,3.44,49,3148.89,0.02
v1,7644.924,3.42,49,3147.55,0.02
v1,7645.525,2.78,49,2968.9,0.02
v1,7646.123,3.12,49,3144.65,0.02
v1,7646.704,2.54,46,2626.39,0.02
v1,7647.305,3.12,49,2798.69,0.02
v1,7647.904,3.1,49,3132.48,0.02
v1,7648.504,2.82,49,3129.29,0.02
v1,7649.104,2.98,49,2972.05,0.02
v1,7649.705,2.86,49,2957.98,0.02
v1,7650.305,2.42,49,3132.63,0.02
v1,7650.905,3.08,49,3121.3,0.02
v1,7651.505,2.98,49,3127.89,0.02
v1,7652.106,3.6,49,3131.42,0.02
v1,7652.705,3.04,46,2956.65,0.02
v1,7653.293,3.56,49,3127.77,0.02
v1,7653.894,3.32,49,2965.33,0.02
v1,7654.495,3.76,49,3130.45,0.02
v1,7655.097,2.74,49,3125.35,0.02
v1,7655.697,2.9,49,2792.13,0.02
v1,7656.297,4.3,49,3145.45,0.02
v1,7656.897,4.14,49,3151.36,0.02
v1,7657.5,3.2,49,2970.64,0.02
v1,7658.097,2.48,46,2794.32,0.02
v1,7658.698,3.04,49,2958.59,0.02
v1,7659.3,3.18,49,3136.0,0.02
v1,7659.902,2.94,49,2966.68,0.02
v1,7660.502,3.18,49,3128.77,0.02
v1,7661.103,3.18,49,2966.4,0.02
v1,7661.704,3.32,49,3130.25,0.02
v1,7662.304,3.28,49,2966.99,0.02
v1,7662.918,3.12,49,3136.11,0.02
v1,7663.52,2.96,49,2967.4,0.02
v1,7664.12,3.04,49,3141.14,0.02
v1,7664.72,2.92,49,3146.56,0.02
v1,7665.321,2.58,49,2975.36,0.02
v1,7665.921,3.12,49,2972.08,0.02
v1,7666.521,3.04,49,2985.08,0.02
v1,7667.122,2.86,49,2815.04,0.02
v1,7667.705,3.1,49,2780.48,0.02
v1,7668.304,2.98,49,3127.3,0.02
v1,7668.905,3.46,49,2967.22,0.02
v1,7669.501,2.84,49,2955.03,0.02
v1,7670.102,3.06,49,3131.42,0.02
v1,7670.685,3.02,49,3129.43,0.02
v1,7671.287,3.14,49,2959.59,0.02
v1,7671.873,2.84,46,2788.64,0.02
v1,7672.454,3.16,49,2959.41,0.02
v1,7673.033,3.08,49,3134.46,0.02
v1,7673.617,2.78,49,3123.49,0.02
v1,7674.202,3.64,49,3134.49,0.02
v1,7674.805,3.54,49,3142.17,0.02
v1,7675.406,3.46,49,3139.03,0.02
v1,7676.008,3.4,49,2959.82,0.02
v1,7676.609,3.26,49,2982.14,0.02
v1,7677.21,3.06,47,2792.15,0.02
v1,7677.809,2.9,49,2791.65,0.02
v1,7678.409,3.34,49,3133.28,0.02
v1,7679.01,3.34,49,3141.9,0.02
v1,7679.609,3.28,49,2981.54,0.02
v1,7680.208,3.58,49,3137.4,0.02
v1,7680.809,3.02,48,2971.54,0.02
v1,7681.409,2.94,49,2969.76,0.02
v1,7681.995,2.8,49,2970.62,0.02
v1,7682.582,3.48,49,3143.82,0.02
v1,7683.183,3.38,49,3132.88,0.02
v1,7683.784,3.66,49,3142.93,0.02
v1,7684.385,3.38,49,3145.93,0.02
v1,7684.985,2.82,44,2629.71,0.02
v1,7685.586,2.76,49,3132.44,0.02
v1,7686.185,3.2,49,2969.22,0.02
v1,7686.785,3.24,49,2974.13,0.02
v1,7687.385,3.12,49,3135.28,0.02
v1,7687.984,2.86,49,2795.35,0.02
v1,7688.583,3.36,46,2971.09,0.02
v1,7689.185,3.42,49,3129.33,0.02
v1,7689.787,3.52,49,3141.79,0.02
v1,7690.365,3.82,49,3145.5,0.02
v1,7690.966,3.5,49,2971.75,0.02
v1,7691.569,3.48,49,2971.53,0.02
v1,7692.17,3.4,49,3148.1,0.02
v1,7692.771,3.44,49,2979.3,0.02
v1,7693.345,3.64,49,2969.83,0.02
v1,7693.946,3.24,49,3136.59,0.02
v1,7694.547,2.84,48,2968.94,0.02
v1,7695.148,2.84,49,3142.09,0.02
v1,7695.748,2.54,49,2968.88,0.02
v1,7696.348,3.64,49,3157.75,0.02
v1,7696.948,3.22,49,3144.87,0.02
v1,7697.547,3.14,49,2641.91,0.02
v1,7698.149,2.94,49,3137.99,0.02
v1,7698.748,3.24,49,3140.46,0.02
v1,7699.347,2.8,49,2802.41,0.02
v1,7699.938,3.5,49,3138.12,0.02
v1,7700.538,3.02,49,3132.95,0.02
v1,7701.139,2.58,49,2972.55,0.02
v1,7701.724,2.9,49,2964.67,0.02
v1,7702.324,2.98,49,3136.24,0.02
v1,7702.925,2.88,49,2972.27,0.02
v1,7703.525,2.66,49,3126.02,0.02
v1,7704.125,3.28,49,2799.79,0.02
v1,7704.725,3.42,49,3127.37,0.02
v1,7705.325,3.02,49,3138.29,0.02
v1,7705.928,3.62,49,3139.02,0.02
v1,7706.528,4.08,49,2969.99,0.02
v1,7707.129,2.92,49,2626.91,0.02
v1,7707.713,3.24,49,2797.08,0.02
v1,7708.297,3.62,49,2785.93,0.02
v1,7708.897,3.36,49,2943.0,0.02
v1,7709.498,3.16,49,3116.67,0.02
v1,7710.097,3.86,49,3121.23,0.02
v1,7710.697,3.54,49,3119.08,0.02
v1,7711.297,3.12,49,2950.28,0.02
v1,7711.898,3.34,49,3126.34,0.02
v1,7712.498,3.22,46,2952.74,0.02
v1,7713.1,3.1,49,2950.24,0.02
v1,7713.705,2.72,49,3128.16,0.02
v1,7714.306,3.96,49,3130.14,0.02
v1,7714.907,4.3,49,3139.42,0.02
v1,7715.51,3.56,49,2799.44,0.02
v1,7716.11,3.74,49,3128.47,0.02
v1,7716.713,3.1,49,2966.74,0.02
v1,7717.317,3.32,49,2795.79,0.02
v1,7717.907,3.74,49,3135.57,0.02
v1,7718.505,3.62,49,3131.94,0.02
v1,7719.101,2.92,49,3128.41,0.02
v1,7719.697,2.96,48,2802.96,0.02
v1,7720.293,3.26,49,3123.28,0.02
v1,7720.891,3.24,49,3131.28,0.02
v1,7721.489,3.44,49,3147.1,0.02
v1,7722.085,3.2,49,3133.6,0.02
v1,7722.681,3.02,49,3133.48,0.02
v1,7723.278,2.94,49,3138.16,0.02
v1,7723.876,2.62,49,2973.88,0.02
v1,7724.476,3.62,49,3155.43,0.02
v1,7725.072,3.28,49,3140.35,0.02
v1,7725.671,3.12,49,3147.66,0.02
v1,7726.269,3.16,49,2970.91,0.02
v1,7726.867,3.26,49,3146.02,0.02
v1,7727.467,3.92,47,2802.92,0.02
v1,7728.073,3.74,47,2980.59,0.02
v1,7728.649,3.98,49,2974.86,0.02
v1,7729.249,3.84,49,3126.33,0.02
v1,7729.833,3.18,49,3134.54,0.02
v1,7730.418,3.9,49,3132.73,0.02
v1,7731.017,2.94,49,2958.97,0.02
v1,7731.617,2.78,49,2956.21,0.02
v1,7732.219,2.74,46,2786.91,0.02
v1,7732.821,2.82,49,3124.85,0.02
v1,7733.421,3.18,49,2961.54,0.02
v1,7734.021,3.68,49,2961.96,0.02
v1,7734.619,2.98,49,2966.94,0.02
